скорость ПП колеса,скорость ПЛ колеса,скорость ЗП колеса,скорость ЗЛ колеса,заданный момент двигателя,реализованный момент двигателя,ток Фазной Обмотки,ток Обмотки Возбуждения,температура тягового двигателя,температура инвертора,скорость двигателя,мощность двигателя,положение рейки перед,ток рейки перед,температура рейки перед,положение рейки зад,ток рейки зад,температура рейки зад,напряжение ТАБ высокое ,ток батареи ТАБ,time
5.9,4.2,4.29,5.86,12.0,13.28,25.39,6.04,33.75,26.25,1008.22,0.02,-982.0,-5860.0,5.0,998.0,-24336.0,8.0,355.6,-11.7,12:43:19.394570
4.39,3.15,3.15,4.27,-1.0,-2.34,5.08,1.78,33.75,26.25,802.86,-0.0,-978.0,-3360.0,5.0,998.0,-25436.0,8.0,355.6,-11.7,12:43:20.248545
2.5,1.84,1.79,2.41,17.0,10.94,25.39,5.9,35.0,26.25,802.86,0.01,-963.0,-1460.0,5.0,974.0,22300.0,8.0,355.6,-11.7,12:43:21.030187
3.05,2.21,2.2,3.0,19.0,18.75,35.55,7.41,35.0,26.25,497.6,0.01,-976.0,-3270.0,5.0,990.0,31900.0,8.0,355.6,-11.7,12:43:21.894512
3.37,2.37,2.38,3.19,17.0,14.84,25.39,6.04,35.0,26.25,564.23,0.01,-978.0,-4940.0,5.0,990.0,32200.0,8.0,356.0,-8.5,12:43:22.664792
3.71,2.71,2.69,3.63,16.0,15.62,30.47,6.45,33.75,26.25,631.51,0.01,-980.0,-5280.0,5.0,998.0,-24636.0,8.0,356.0,-8.5,12:43:23.504061
4.08,3.15,2.82,3.85,13.0,13.28,25.39,5.9,33.75,26.25,703.6,0.01,-979.0,-4010.0,5.0,998.0,-24636.0,8.0,356.0,-8.5,12:43:24.270978
4.43,3.36,3.24,4.25,14.0,13.28,25.39,5.76,33.75,26.25,778.21,0.01,-978.0,-3340.0,5.0,804.0,10400.0,8.0,356.0,-8.5,12:43:25.041548
4.56,3.34,3.28,4.44,13.0,11.72,20.31,4.94,33.75,26.25,792.48,0.01,-978.0,-3170.0,5.0,909.0,6900.0,8.0,356.0,-8.5,12:43:25.813768
4.56,3.24,3.28,4.44,10.0,9.38,20.31,4.94,35.0,26.25,775.42,0.01,-978.0,-3160.0,5.0,955.0,13300.0,8.0,356.0,-8.5,12:43:26.700076
4.42,3.24,3.23,4.35,10.0,10.16,20.31,4.94,35.0,26.25,768.15,0.01,-978.0,-3290.0,5.0,987.0,30800.0,8.0,356.0,-8.5,12:43:27.502085
4.46,3.17,3.17,4.37,13.54,12.5,25.39,5.76,35.0,26.25,755.27,0.01,-978.0,-3440.0,5.0,998.0,-25836.0,8.0,356.0,-8.5,12:43:28.319102
4.94,3.45,3.52,4.72,13.0,12.5,25.39,4.94,33.75,26.25,822.92,0.01,-976.0,-3440.0,5.0,998.0,-28936.0,8.0,356.0,-7.2,12:43:29.206034
5.01,3.59,3.66,4.97,12.0,11.72,20.31,4.94,35.0,26.25,858.12,0.01,-970.0,610.0,5.0,980.0,24500.0,8.0,356.0,-7.2,12:43:30.006529
5.2,3.62,3.67,5.01,9.0,8.59,15.23,4.53,35.0,26.25,863.18,0.01,-955.0,90.0,5.0,980.0,22700.0,8.0,356.0,-7.2,12:43:30.807292
5.04,3.59,3.71,5.05,8.0,7.81,15.23,3.29,35.0,26.25,845.46,0.01,-951.0,-290.0,5.0,964.0,15100.0,8.0,356.0,-7.2,12:43:31.671282
4.8,3.49,3.58,4.8,7.0,6.25,15.23,4.25,35.0,26.25,823.82,0.01,-923.0,-2560.0,5.0,935.0,3300.0,8.0,356.0,-7.2,12:43:32.458221
3.75,2.73,2.75,3.69,0.0,0.0,0.0,1.78,35.0,26.25,712.36,0.0,-331.0,-2310.0,5.0,971.0,18400.0,8.0,356.0,-7.2,12:43:33.245328
2.69,2.11,2.13,2.8,-6.0,-4.69,10.16,3.02,35.0,26.25,437.47,-0.0,-495.0,6730.0,5.0,933.0,18300.0,8.0,356.6,-2.7,12:43:34.031644
1.97,1.96,1.84,1.99,10.96,7.81,15.23,3.29,33.75,26.25,459.8,0.0,-83.0,6230.0,5.0,152.0,10000.0,8.0,356.6,-2.7,12:43:34.816450
2.99,2.48,2.46,2.91,9.0,9.38,20.31,4.94,33.75,26.25,525.84,0.01,-655.0,-4110.0,5.0,632.0,11900.0,8.0,356.6,-2.7,12:43:35.618622
3.37,2.58,2.59,3.46,8.0,8.59,15.23,3.29,35.0,26.25,596.44,0.01,-778.0,-450.0,5.0,810.0,8000.0,8.0,356.6,-2.7,12:43:36.419701
3.59,2.63,2.72,3.56,11.0,9.38,20.31,4.94,35.0,26.25,620.63,0.01,-808.0,-460.0,5.0,825.0,9400.0,8.0,356.6,-2.7,12:43:37.221395
4.0,3.05,3.04,3.96,12.0,11.72,20.31,4.94,35.0,26.25,692.78,0.01,-785.0,-2420.0,5.0,792.0,6200.0,8.0,356.6,-2.7,12:43:38.021827
4.51,3.32,3.42,4.43,12.0,11.72,20.31,4.94,35.0,26.25,774.15,0.01,-837.0,-6560.0,5.0,851.0,7900.0,8.0,356.6,-2.7,12:43:38.854098
4.65,3.43,3.46,4.69,14.0,13.28,25.39,5.76,35.0,26.25,804.18,0.01,-880.0,-8050.0,5.0,903.0,8800.0,8.0,356.6,-2.7,12:43:39.639576
5.02,3.47,3.57,4.99,15.0,14.84,25.39,6.04,35.0,26.25,836.81,0.02,-964.0,-8380.0,5.0,978.0,21100.0,8.0,356.6,-2.7,12:43:40.440506
5.09,3.58,3.59,4.98,17.0,16.41,30.47,6.45,35.0,26.25,861.99,0.02,-974.0,-3830.0,5.0,988.0,30800.0,8.0,356.6,-2.7,12:43:41.241153
5.36,3.9,3.88,5.27,18.0,18.75,35.55,7.41,35.0,26.25,907.03,0.02,-976.0,-4800.0,5.0,978.0,23200.0,8.0,356.6,-2.7,12:43:42.027462
5.81,4.02,4.19,5.7,17.0,16.41,30.47,6.45,35.0,26.25,985.32,0.02,-979.0,-6160.0,5.0,998.0,-28736.0,8.0,356.6,-2.7,12:43:42.829083
5.64,3.93,4.05,5.6,16.0,14.84,25.39,6.04,35.0,26.25,961.52,0.02,-980.0,-5970.0,5.0,998.0,-25036.0,8.0,356.6,-2.7,12:43:43.609194
5.61,3.85,3.97,5.59,13.51,13.28,25.39,5.76,33.75,26.25,930.51,0.02,-966.0,-1720.0,5.0,998.0,-30536.0,8.0,356.6,-2.7,12:43:44.379601
5.59,3.91,4.06,5.66,16.0,14.84,25.39,6.04,33.75,26.25,945.75,0.02,-965.0,-4180.0,5.0,980.0,21800.0,8.0,356.6,-2.7,12:43:45.248548
5.63,4.04,4.09,5.66,14.0,13.28,25.39,5.76,35.0,26.25,964.53,0.02,-956.0,-2510.0,5.0,969.0,21800.0,8.0,356.6,-2.7,12:43:46.106575
5.49,3.93,3.89,5.46,13.0,12.5,25.39,5.76,35.0,26.25,943.92,0.01,-951.0,-2690.0,5.0,946.0,11300.0,8.0,356.6,-2.7,12:43:46.856223
5.34,3.84,3.99,5.37,12.0,12.5,25.39,5.76,35.0,26.25,913.66,0.01,-904.0,2410.0,5.0,927.0,4300.0,8.0,356.6,-2.7,12:43:47.638138
5.16,3.81,3.86,5.14,0.0,9.38,20.31,4.53,35.0,26.25,896.26,0.0,-911.0,-1450.0,5.0,922.0,6400.0,8.0,356.6,-2.7,12:43:48.439808
3.37,2.4,2.4,3.3,0.09,0.0,0.0,1.51,35.0,26.25,633.03,0.0,-925.0,-3210.0,5.0,947.0,9000.0,8.0,356.6,-2.7,12:43:49.240688
